DateTime,Entries,UniqueIPs
1606495933,6636,6636
1606496482,6661,6661
1606586888,6659,6659
1606587373,6704,6704
1606678401,6494,6494
1606769290,6331,6331
1606848488,6252,6252
1606882355,7093,7093
1606973291,7162,7162
1606975452,8098,8098
1607065956,8050,8050
1607157366,7699,7699
1607248334,7560,7560
1607339053,7643,7643
1607429559,7809,7809
1607520487,7454,7454
1607520966,7024,7024
1607611928,6013,6013
1607703612,6039,6039
1607794573,6367,6367
1607885804,6368,6368
1607976786,6400,6400
1608068194,6406,6406
1608160098,6348,6348
1608250568,6404,6404
1608341289,6505,6505
1608432516,6475,6475
1608523238,6528,6528
1608614444,6536,6536
1608705853,6424,6424
1608797290,6483,6483
1608888492,6458,6458
1608979691,6471,6471
1609070695,6553,6553
1609161399,6491,6491
1609252331,6470,6470
1609343808,6394,6394
1609435225,6277,6277
1609526413,6170,6170
1609617365,6063,6063
1609708339,5932,5932
1609798651,6077,6077
1609889770,6046,6046
1609980731,6075,6075
1610071695,5995,5995
1610163129,6041,6041
1610253416,5975,5975
1610345334,6027,6027
1610436732,5947,5947
1610527953,5776,5776
1610619369,5716,5716
1610711768,5779,5779
1610802972,5932,5932
1610894410,5992,5992
1610986334,5972,5972
1611078046,5902,5902
1611169030,6165,6165
1611260410,6157,6157
1611351918,6129,6129
1611443528,5946,5946
1611534735,5939,5939
1611627166,5947,5947
1611719054,5944,5944
1611810972,5813,5813
1611902430,5795,5795
1611993654,5797,5797
1612084650,5882,5882
1612176295,5865,5865
1612267930,5865,5865
1612268460,5866,5866
1612358928,6003,6003
1612359369,6039,6039
1612451114,6082,6082
1612530258,6101,6101
1612621685,6200,6200
1612622209,6102,6102
1612713128,6102,6102
1612713391,6086,6086
1612804807,6073,6073
1612895929,6176,6176
1612987934,6016,6016
1613078926,6043,6043
1613170368,6114,6114
1613261567,6110,6110
1613352732,6203,6203
1613444171,6293,6293
1613535892,6322,6322
1613627572,6367,6367
1613718029,6386,6386
1613809707,6380,6380
1613901164,6463,6463
1613992849,6387,6387
1614084544,6367,6367
1614176219,6352,6352
1614267850,6289,6289
1614358859,6280,6280
1614450252,6249,6249
1614541690,6107,6107
1614634128,6060,6060
1614724601,6156,6156
1614816735,6094,6094
1614908440,6106,6106
1614999431,6133,6133
1615092282,6166,6166
1615186110,6223,6223
1615278731,6221,6221
1615370702,6230,6230
1615461376,5758,5758
1615553529,5404,5404
1615644970,4999,4999
1615735935,4610,4610
1615827856,4180,4180
1615918589,3773,3773
1616009307,3242,3242
1616100485,3242,3242
1616192171,3198,3198
1616283130,3241,3241
1616375058,3171,3171
1616466253,3128,3128
1616557687,3144,3144
1616616783,3167,3167
1616658252,3635,3635
1616662343,4099,4099
1616665224,4515,4515
1616667626,4894,4894
1616669065,5318,5318
1616671222,5766,5766
1616673387,6144,6144
1616675544,6592,6592
1616677705,7045,7045
1616679384,7409,7409
1616681542,7830,7830
1616683706,8221,8221
1616775609,8260,8260
1618055288,498,498
1618329367,1904,1904
1618420810,2371,2371
1618512010,2788,2788
1618603224,3242,3242
1618695128,3212,3212
1618787549,3195,3195
1618879210,3228,3228
1618971148,3243,3243
1619062327,3215,3215
1619154043,3243,3243
1619245210,3210,3210
1619335469,3256,3256
1619336651,3241,3241
1619427145,3275,3275
1619428114,3297,3297
1619519068,3298,3298
1619519527,3308,3308
1619610725,3308,3308
1619611236,3296,3296
1619702411,3334,3334
1619703386,3343,3343
1619794089,3352,3352
1619794859,3362,3362
1619886024,3378,3378
1619898005,3378,3378
1619977949,3375,3375
1619990407,3375,3375
1620069391,3370,3370
1620081630,3370,3370
1620160085,3363,3363
1620172334,3363,3363
1620252255,3357,3357
1620264008,3357,3357
1620343213,3349,3349
1620354989,3349,3349
1620435149,3355,3355
1620446186,3355,3355
1620527048,3335,3335
1620537608,3335,3335
1620618733,3338,3338
1620629309,3338,3338
1620710165,3334,3334
1620721458,3334,3334
1620802089,3328,3328
1620812903,3328,3328
1620893292,3339,3339
1620904810,3339,3339
1620984013,3355,3355
1620996739,3355,3355
1621075927,3362,3362
1621089370,3362,3362
1621168352,3362,3362
1621181553,3362,3362
1621259529,3369,3369
1621272727,3369,3369
